filename,class
good_weather\good_weather251.jpg,0
bad_weather\bad_weather1368.jpg,1
bad_weather\bad_weather1221.jpg,1
good_weather\good_weather91.jpg,0
bad_weather\bad_weather601.jpg,1
bad_weather\bad_weather126.jpg,1
good_weather\good_weather191.jpg,0
bad_weather\bad_weather7.jpg,1
good_weather\good_weather1615.jpg,0
bad_weather\bad_weather11.jpg,1
good_weather\good_weather159.jpg,0
good_weather\good_weather1726.jpg,0
good_weather\good_weather317.jpg,0
bad_weather\bad_weather269.jpg,1
bad_weather\bad_weather746.jpg,1
good_weather\good_weather16.jpg,0
bad_weather\bad_weather1065.jpg,1
bad_weather\bad_weather804.jpg,1
good_weather\good_weather1113.jpg,0
good_weather\good_weather716.jpg,0
good_weather\good_weather888.jpg,0
bad_weather\bad_weather593.jpg,1
good_weather\good_weather697.jpg,0
good_weather\good_weather326.jpg,0
bad_weather\bad_weather204.jpg,1
bad_weather\bad_weather763.jpg,1
bad_weather\bad_weather679.jpg,1
good_weather\good_weather1324.jpg,0
good_weather\good_weather147.jpg,0
good_weather\good_weather856.jpg,0
bad_weather\bad_weather1114.jpg,1
bad_weather\bad_weather340.jpg,1
bad_weather\bad_weather1247.jpg,1
good_weather\good_weather2095.jpg,0
bad_weather\bad_weather1471.jpg,1
bad_weather\bad_weather973.jpg,1
bad_weather\bad_weather2.jpg,1
good_weather\good_weather1190.jpg,0
good_weather\good_weather607.jpg,0
bad_weather\bad_weather377.jpg,1
good_weather\good_weather387.jpg,0
good_weather\good_weather1500.jpg,0
bad_weather\bad_weather634.jpg,1
good_weather\good_weather1036.jpg,0
good_weather\good_weather1314.jpg,0
good_weather\good_weather1326.jpg,0
good_weather\good_weather1135.jpg,0
good_weather\good_weather878.jpg,0
good_weather\good_weather696.jpg,0
good_weather\good_weather1918.jpg,0
good_weather\good_weather1213.jpg,0
bad_weather\bad_weather1745.jpg,1
bad_weather\bad_weather1297.jpg,1
good_weather\good_weather831.jpg,0
bad_weather\bad_weather1314.jpg,1
bad_weather\bad_weather272.jpg,1
bad_weather\bad_weather1617.jpg,1
bad_weather\bad_weather443.jpg,1
good_weather\good_weather175.jpg,0
good_weather\good_weather1698.jpg,0
bad_weather\bad_weather434.jpg,1
bad_weather\bad_weather1629.jpg,1
bad_weather\bad_weather396.jpg,1
good_weather\good_weather1404.jpg,0
bad_weather\bad_weather167.jpg,1
bad_weather\bad_weather423.jpg,1
bad_weather\bad_weather1616.jpg,1
good_weather\good_weather1891.jpg,0
bad_weather\bad_weather780.jpg,1
bad_weather\bad_weather996.jpg,1
good_weather\good_weather1225.jpg,0
good_weather\good_weather2046.jpg,0
good_weather\good_weather1448.jpg,0
bad_weather\bad_weather24.jpg,1
bad_weather\bad_weather489.jpg,1
good_weather\good_weather380.jpg,0
bad_weather\bad_weather1504.jpg,1
bad_weather\bad_weather1769.jpg,1
good_weather\good_weather1202.jpg,0
bad_weather\bad_weather241.jpg,1
bad_weather\bad_weather190.jpg,1
good_weather\good_weather300.jpg,0
good_weather\good_weather483.jpg,0
good_weather\good_weather1418.jpg,0
bad_weather\bad_weather1433.jpg,1
bad_weather\bad_weather1657.jpg,1
good_weather\good_weather152.jpg,0
good_weather\good_weather84.jpg,0
bad_weather\bad_weather1305.jpg,1
good_weather\good_weather378.jpg,0
good_weather\good_weather255.jpg,0
good_weather\good_weather578.jpg,0
good_weather\good_weather854.jpg,0
good_weather\good_weather510.jpg,0
good_weather\good_weather1337.jpg,0
good_weather\good_weather995.jpg,0
bad_weather\bad_weather1395.jpg,1
good_weather\good_weather1954.jpg,0
bad_weather\bad_weather133.jpg,1
good_weather\good_weather542.jpg,0
bad_weather\bad_weather51.jpg,1
bad_weather\bad_weather510.jpg,1
good_weather\good_weather996.jpg,0
bad_weather\bad_weather26.jpg,1
good_weather\good_weather1727.jpg,0
good_weather\good_weather451.jpg,0
bad_weather\bad_weather1485.jpg,1
good_weather\good_weather1206.jpg,0
good_weather\good_weather1377.jpg,0
bad_weather\bad_weather479.jpg,1
good_weather\good_weather2103.jpg,0
good_weather\good_weather1799.jpg,0
bad_weather\bad_weather360.jpg,1
good_weather\good_weather384.jpg,0
bad_weather\bad_weather1109.jpg,1
good_weather\good_weather1572.jpg,0
bad_weather\bad_weather1356.jpg,1
good_weather\good_weather40.jpg,0
bad_weather\bad_weather966.jpg,1
good_weather\good_weather39.jpg,0
good_weather\good_weather494.jpg,0
bad_weather\bad_weather977.jpg,1
bad_weather\bad_weather1624.jpg,1
good_weather\good_weather1088.jpg,0
bad_weather\bad_weather781.jpg,1
bad_weather\bad_weather351.jpg,1
bad_weather\bad_weather199.jpg,1
good_weather\good_weather74.jpg,0
bad_weather\bad_weather1029.jpg,1
good_weather\good_weather1129.jpg,0
bad_weather\bad_weather403.jpg,1
good_weather\good_weather1406.jpg,0
good_weather\good_weather1906.jpg,0
bad_weather\bad_weather29.jpg,1
bad_weather\bad_weather162.jpg,1
good_weather\good_weather525.jpg,0
good_weather\good_weather1441.jpg,0
bad_weather\bad_weather156.jpg,1
good_weather\good_weather1824.jpg,0
good_weather\good_weather2126.jpg,0
bad_weather\bad_weather1400.jpg,1
good_weather\good_weather639.jpg,0
good_weather\good_weather1158.jpg,0
good_weather\good_weather1682.jpg,0
bad_weather\bad_weather653.jpg,1
good_weather\good_weather774.jpg,0
good_weather\good_weather142.jpg,0
bad_weather\bad_weather990.jpg,1
good_weather\good_weather1447.jpg,0
good_weather\good_weather1077.jpg,0
bad_weather\bad_weather623.jpg,1
bad_weather\bad_weather1613.jpg,1
good_weather\good_weather416.jpg,0
good_weather\good_weather336.jpg,0
good_weather\good_weather810.jpg,0
bad_weather\bad_weather1164.jpg,1
good_weather\good_weather1373.jpg,0
good_weather\good_weather2100.jpg,0
bad_weather\bad_weather1352.jpg,1
good_weather\good_weather1873.jpg,0
bad_weather\bad_weather4.jpg,1
bad_weather\bad_weather412.jpg,1
good_weather\good_weather1778.jpg,0
bad_weather\bad_weather85.jpg,1
bad_weather\bad_weather940.jpg,1
good_weather\good_weather287.jpg,0
bad_weather\bad_weather1346.jpg,1
good_weather\good_weather422.jpg,0
bad_weather\bad_weather1736.jpg,1
good_weather\good_weather544.jpg,0
bad_weather\bad_weather191.jpg,1
bad_weather\bad_weather278.jpg,1
good_weather\good_weather736.jpg,0
bad_weather\bad_weather1594.jpg,1
good_weather\good_weather1133.jpg,0
good_weather\good_weather2007.jpg,0
bad_weather\bad_weather920.jpg,1
bad_weather\bad_weather529.jpg,1
bad_weather\bad_weather1008.jpg,1
bad_weather\bad_weather1498.jpg,1
good_weather\good_weather2048.jpg,0
bad_weather\bad_weather1290.jpg,1
bad_weather\bad_weather923.jpg,1
bad_weather\bad_weather682.jpg,1
good_weather\good_weather672.jpg,0
good_weather\good_weather1132.jpg,0
bad_weather\bad_weather660.jpg,1
bad_weather\bad_weather1862.jpg,1
good_weather\good_weather1573.jpg,0
good_weather\good_weather1146.jpg,0
bad_weather\bad_weather949.jpg,1
bad_weather\bad_weather1577.jpg,1
bad_weather\bad_weather239.jpg,1
bad_weather\bad_weather1575.jpg,1
bad_weather\bad_weather730.jpg,1
bad_weather\bad_weather196.jpg,1
bad_weather\bad_weather672.jpg,1
good_weather\good_weather1136.jpg,0
good_weather\good_weather902.jpg,0
good_weather\good_weather800.jpg,0
good_weather\good_weather765.jpg,0
good_weather\good_weather335.jpg,0
bad_weather\bad_weather1673.jpg,1
good_weather\good_weather642.jpg,0
good_weather\good_weather979.jpg,0
bad_weather\bad_weather666.jpg,1
bad_weather\bad_weather944.jpg,1
bad_weather\bad_weather1038.jpg,1
bad_weather\bad_weather624.jpg,1
good_weather\good_weather859.jpg,0
bad_weather\bad_weather338.jpg,1
bad_weather\bad_weather1360.jpg,1
bad_weather\bad_weather1802.jpg,1
good_weather\good_weather603.jpg,0
bad_weather\bad_weather558.jpg,1
bad_weather\bad_weather910.jpg,1
bad_weather\bad_weather152.jpg,1
good_weather\good_weather658.jpg,0
bad_weather\bad_weather1392.jpg,1
bad_weather\bad_weather1339.jpg,1
bad_weather\bad_weather1060.jpg,1
good_weather\good_weather1664.jpg,0
good_weather\good_weather2053.jpg,0
bad_weather\bad_weather926.jpg,1
bad_weather\bad_weather1655.jpg,1
bad_weather\bad_weather1286.jpg,1
bad_weather\bad_weather584.jpg,1
good_weather\good_weather2117.jpg,0
good_weather\good_weather27.jpg,0
bad_weather\bad_weather1187.jpg,1
bad_weather\bad_weather154.jpg,1
bad_weather\bad_weather1656.jpg,1
bad_weather\bad_weather449.jpg,1
good_weather\good_weather1115.jpg,0
good_weather\good_weather1494.jpg,0
good_weather\good_weather1797.jpg,0
bad_weather\bad_weather922.jpg,1
bad_weather\bad_weather1189.jpg,1
bad_weather\bad_weather158.jpg,1
bad_weather\bad_weather878.jpg,1
good_weather\good_weather943.jpg,0
bad_weather\bad_weather100.jpg,1
bad_weather\bad_weather1149.jpg,1
bad_weather\bad_weather1239.jpg,1
bad_weather\bad_weather1641.jpg,1
bad_weather\bad_weather1294.jpg,1
good_weather\good_weather980.jpg,0
bad_weather\bad_weather1162.jpg,1
good_weather\good_weather2088.jpg,0
good_weather\good_weather1646.jpg,0
bad_weather\bad_weather1095.jpg,1
bad_weather\bad_weather358.jpg,1
good_weather\good_weather946.jpg,0
bad_weather\bad_weather1257.jpg,1
good_weather\good_weather506.jpg,0
bad_weather\bad_weather638.jpg,1
bad_weather\bad_weather497.jpg,1
bad_weather\bad_weather704.jpg,1
good_weather\good_weather85.jpg,0
good_weather\good_weather1590.jpg,0
good_weather\good_weather1216.jpg,0
bad_weather\bad_weather36.jpg,1
good_weather\good_weather1543.jpg,0
bad_weather\bad_weather608.jpg,1
bad_weather\bad_weather1793.jpg,1
bad_weather\bad_weather1000.jpg,1
bad_weather\bad_weather1549.jpg,1
bad_weather\bad_weather317.jpg,1
bad_weather\bad_weather1127.jpg,1
bad_weather\bad_weather1682.jpg,1
good_weather\good_weather868.jpg,0
bad_weather\bad_weather1444.jpg,1
good_weather\good_weather793.jpg,0
bad_weather\bad_weather883.jpg,1
bad_weather\bad_weather495.jpg,1
bad_weather\bad_weather247.jpg,1
good_weather\good_weather1708.jpg,0
bad_weather\bad_weather1235.jpg,1
bad_weather\bad_weather435.jpg,1
good_weather\good_weather1247.jpg,0
bad_weather\bad_weather849.jpg,1
good_weather\good_weather804.jpg,0
bad_weather\bad_weather418.jpg,1
good_weather\good_weather1312.jpg,0
good_weather\good_weather1353.jpg,0
bad_weather\bad_weather70.jpg,1
good_weather\good_weather543.jpg,0
good_weather\good_weather2141.jpg,0
bad_weather\bad_weather917.jpg,1
good_weather\good_weather570.jpg,0
bad_weather\bad_weather1824.jpg,1
bad_weather\bad_weather747.jpg,1
bad_weather\bad_weather777.jpg,1
bad_weather\bad_weather1302.jpg,1
good_weather\good_weather2142.jpg,0
bad_weather\bad_weather1240.jpg,1
good_weather\good_weather666.jpg,0
good_weather\good_weather1905.jpg,0
good_weather\good_weather1298.jpg,0
good_weather\good_weather1859.jpg,0
bad_weather\bad_weather655.jpg,1
good_weather\good_weather1166.jpg,0
good_weather\good_weather1416.jpg,0
good_weather\good_weather358.jpg,0
bad_weather\bad_weather519.jpg,1
good_weather\good_weather1674.jpg,0
bad_weather\bad_weather1565.jpg,1
bad_weather\bad_weather1090.jpg,1
good_weather\good_weather1988.jpg,0
bad_weather\bad_weather364.jpg,1
bad_weather\bad_weather130.jpg,1
good_weather\good_weather1964.jpg,0
good_weather\good_weather453.jpg,0
good_weather\good_weather893.jpg,0
bad_weather\bad_weather406.jpg,1
bad_weather\bad_weather1847.jpg,1
good_weather\good_weather1607.jpg,0
bad_weather\bad_weather129.jpg,1
bad_weather\bad_weather1359.jpg,1
bad_weather\bad_weather695.jpg,1
bad_weather\bad_weather1330.jpg,1
good_weather\good_weather1888.jpg,0
bad_weather\bad_weather240.jpg,1
good_weather\good_weather501.jpg,0
bad_weather\bad_weather915.jpg,1
good_weather\good_weather1393.jpg,0
good_weather\good_weather983.jpg,0
bad_weather\bad_weather674.jpg,1
good_weather\good_weather449.jpg,0
bad_weather\bad_weather1324.jpg,1
good_weather\good_weather1295.jpg,0
good_weather\good_weather347.jpg,0
bad_weather\bad_weather214.jpg,1
bad_weather\bad_weather928.jpg,1
bad_weather\bad_weather1041.jpg,1
good_weather\good_weather1097.jpg,0
good_weather\good_weather1523.jpg,0
good_weather\good_weather1008.jpg,0
bad_weather\bad_weather122.jpg,1
good_weather\good_weather704.jpg,0
bad_weather\bad_weather50.jpg,1
bad_weather\bad_weather64.jpg,1
bad_weather\bad_weather77.jpg,1
good_weather\good_weather1358.jpg,0
bad_weather\bad_weather1303.jpg,1
good_weather\good_weather718.jpg,0
bad_weather\bad_weather663.jpg,1
good_weather\good_weather665.jpg,0
bad_weather\bad_weather1322.jpg,1
good_weather\good_weather1372.jpg,0
good_weather\good_weather1713.jpg,0
good_weather\good_weather1203.jpg,0
good_weather\good_weather1666.jpg,0
bad_weather\bad_weather131.jpg,1
good_weather\good_weather858.jpg,0
bad_weather\bad_weather1110.jpg,1
bad_weather\bad_weather81.jpg,1
bad_weather\bad_weather1605.jpg,1
bad_weather\bad_weather548.jpg,1
good_weather\good_weather1085.jpg,0
good_weather\good_weather1294.jpg,0
bad_weather\bad_weather274.jpg,1
bad_weather\bad_weather1515.jpg,1
bad_weather\bad_weather1701.jpg,1
good_weather\good_weather1183.jpg,0
bad_weather\bad_weather1289.jpg,1
good_weather\good_weather1200.jpg,0
good_weather\good_weather1061.jpg,0
good_weather\good_weather2026.jpg,0
bad_weather\bad_weather1752.jpg,1
bad_weather\bad_weather246.jpg,1
bad_weather\bad_weather179.jpg,1
good_weather\good_weather1974.jpg,0
good_weather\good_weather625.jpg,0
bad_weather\bad_weather210.jpg,1
bad_weather\bad_weather913.jpg,1
good_weather\good_weather1628.jpg,0
bad_weather\bad_weather1567.jpg,1
bad_weather\bad_weather1214.jpg,1
bad_weather\bad_weather962.jpg,1
good_weather\good_weather556.jpg,0
bad_weather\bad_weather1527.jpg,1
bad_weather\bad_weather1150.jpg,1
bad_weather\bad_weather429.jpg,1
bad_weather\bad_weather137.jpg,1
good_weather\good_weather1948.jpg,0
good_weather\good_weather1288.jpg,0
bad_weather\bad_weather1590.jpg,1
good_weather\good_weather3.jpg,0
bad_weather\bad_weather930.jpg,1
good_weather\good_weather1893.jpg,0
bad_weather\bad_weather1806.jpg,1
good_weather\good_weather657.jpg,0
good_weather\good_weather2077.jpg,0
good_weather\good_weather1152.jpg,0
bad_weather\bad_weather99.jpg,1
good_weather\good_weather343.jpg,0
good_weather\good_weather1023.jpg,0
good_weather\good_weather443.jpg,0
good_weather\good_weather1380.jpg,0
good_weather\good_weather324.jpg,0
bad_weather\bad_weather1744.jpg,1
bad_weather\bad_weather142.jpg,1
bad_weather\bad_weather805.jpg,1
bad_weather\bad_weather1546.jpg,1
good_weather\good_weather1720.jpg,0
good_weather\good_weather515.jpg,0
good_weather\good_weather1678.jpg,0
bad_weather\bad_weather1580.jpg,1
bad_weather\bad_weather834.jpg,1
bad_weather\bad_weather1771.jpg,1
bad_weather\bad_weather819.jpg,1
bad_weather\bad_weather314.jpg,1
bad_weather\bad_weather1660.jpg,1
bad_weather\bad_weather1158.jpg,1
good_weather\good_weather928.jpg,0
good_weather\good_weather770.jpg,0
bad_weather\bad_weather898.jpg,1
bad_weather\bad_weather1579.jpg,1
bad_weather\bad_weather1811.jpg,1
good_weather\good_weather756.jpg,0
bad_weather\bad_weather428.jpg,1
good_weather\good_weather1700.jpg,0
good_weather\good_weather1211.jpg,0
bad_weather\bad_weather28.jpg,1
good_weather\good_weather1068.jpg,0
bad_weather\bad_weather1566.jpg,1
good_weather\good_weather346.jpg,0
bad_weather\bad_weather1677.jpg,1
bad_weather\bad_weather292.jpg,1
bad_weather\bad_weather1559.jpg,1
good_weather\good_weather1092.jpg,0
good_weather\good_weather812.jpg,0
bad_weather\bad_weather1053.jpg,1
bad_weather\bad_weather589.jpg,1
good_weather\good_weather2029.jpg,0
good_weather\good_weather2068.jpg,0
bad_weather\bad_weather1805.jpg,1
bad_weather\bad_weather233.jpg,1
good_weather\good_weather1017.jpg,0
bad_weather\bad_weather627.jpg,1
good_weather\good_weather2074.jpg,0
bad_weather\bad_weather248.jpg,1
bad_weather\bad_weather1306.jpg,1
good_weather\good_weather2070.jpg,0
good_weather\good_weather1205.jpg,0
good_weather\good_weather1835.jpg,0
bad_weather\bad_weather1398.jpg,1
good_weather\good_weather1493.jpg,0
good_weather\good_weather564.jpg,0
good_weather\good_weather1320.jpg,0
bad_weather\bad_weather1113.jpg,1
good_weather\good_weather330.jpg,0
good_weather\good_weather68.jpg,0
good_weather\good_weather749.jpg,0
bad_weather\bad_weather18.jpg,1
bad_weather\bad_weather399.jpg,1
bad_weather\bad_weather481.jpg,1
bad_weather\bad_weather1541.jpg,1
bad_weather\bad_weather530.jpg,1
good_weather\good_weather1847.jpg,0
bad_weather\bad_weather662.jpg,1
bad_weather\bad_weather573.jpg,1
good_weather\good_weather1742.jpg,0
bad_weather\bad_weather967.jpg,1
bad_weather\bad_weather1741.jpg,1
good_weather\good_weather432.jpg,0
good_weather\good_weather1069.jpg,0
bad_weather\bad_weather1431.jpg,1
good_weather\good_weather528.jpg,0
good_weather\good_weather1627.jpg,0
good_weather\good_weather1473.jpg,0
bad_weather\bad_weather1785.jpg,1
bad_weather\bad_weather889.jpg,1
good_weather\good_weather1663.jpg,0
good_weather\good_weather827.jpg,0
bad_weather\bad_weather121.jpg,1
good_weather\good_weather597.jpg,0
good_weather\good_weather1762.jpg,0
good_weather\good_weather2076.jpg,0
good_weather\good_weather1690.jpg,0
good_weather\good_weather1363.jpg,0
good_weather\good_weather753.jpg,0
good_weather\good_weather1459.jpg,0
bad_weather\bad_weather1483.jpg,1
good_weather\good_weather926.jpg,0
bad_weather\bad_weather893.jpg,1
good_weather\good_weather645.jpg,0
good_weather\good_weather113.jpg,0
good_weather\good_weather1159.jpg,0
good_weather\good_weather2033.jpg,0
bad_weather\bad_weather810.jpg,1
good_weather\good_weather628.jpg,0
bad_weather\bad_weather801.jpg,1
bad_weather\bad_weather1244.jpg,1
good_weather\good_weather1798.jpg,0
good_weather\good_weather1309.jpg,0
bad_weather\bad_weather1709.jpg,1
bad_weather\bad_weather326.jpg,1
bad_weather\bad_weather1122.jpg,1
bad_weather\bad_weather890.jpg,1
good_weather\good_weather1144.jpg,0
bad_weather\bad_weather1514.jpg,1
good_weather\good_weather2047.jpg,0
bad_weather\bad_weather1420.jpg,1
bad_weather\bad_weather459.jpg,1
bad_weather\bad_weather527.jpg,1
bad_weather\bad_weather961.jpg,1
good_weather\good_weather596.jpg,0
bad_weather\bad_weather1581.jpg,1
good_weather\good_weather1394.jpg,0
good_weather\good_weather567.jpg,0
bad_weather\bad_weather209.jpg,1
bad_weather\bad_weather1589.jpg,1
good_weather\good_weather312.jpg,0
good_weather\good_weather614.jpg,0
bad_weather\bad_weather1722.jpg,1
bad_weather\bad_weather23.jpg,1
bad_weather\bad_weather42.jpg,1
bad_weather\bad_weather408.jpg,1
good_weather\good_weather71.jpg,0
good_weather\good_weather1982.jpg,0
bad_weather\bad_weather231.jpg,1
good_weather\good_weather66.jpg,0
good_weather\good_weather1707.jpg,0
bad_weather\bad_weather1357.jpg,1
bad_weather\bad_weather47.jpg,1
good_weather\good_weather2104.jpg,0
good_weather\good_weather265.jpg,0
bad_weather\bad_weather739.jpg,1
good_weather\good_weather1601.jpg,0
bad_weather\bad_weather1775.jpg,1
good_weather\good_weather661.jpg,0
good_weather\good_weather1877.jpg,0
good_weather\good_weather412.jpg,0
bad_weather\bad_weather836.jpg,1
good_weather\good_weather857.jpg,0
bad_weather\bad_weather963.jpg,1
good_weather\good_weather1691.jpg,0
bad_weather\bad_weather1558.jpg,1
good_weather\good_weather586.jpg,0
bad_weather\bad_weather1249.jpg,1
good_weather\good_weather1525.jpg,0
bad_weather\bad_weather1107.jpg,1
bad_weather\bad_weather405.jpg,1
bad_weather\bad_weather1055.jpg,1
good_weather\good_weather724.jpg,0
good_weather\good_weather720.jpg,0
good_weather\good_weather977.jpg,0
bad_weather\bad_weather578.jpg,1
good_weather\good_weather1816.jpg,0
bad_weather\bad_weather1472.jpg,1
good_weather\good_weather682.jpg,0
good_weather\good_weather925.jpg,0
bad_weather\bad_weather492.jpg,1
good_weather\good_weather1924.jpg,0
good_weather\good_weather245.jpg,0
good_weather\good_weather930.jpg,0
good_weather\good_weather169.jpg,0
bad_weather\bad_weather885.jpg,1
bad_weather\bad_weather1363.jpg,1
good_weather\good_weather379.jpg,0
good_weather\good_weather1972.jpg,0
good_weather\good_weather243.jpg,0
bad_weather\bad_weather1087.jpg,1
bad_weather\bad_weather610.jpg,1
good_weather\good_weather1673.jpg,0
bad_weather\bad_weather488.jpg,1
good_weather\good_weather1090.jpg,0
bad_weather\bad_weather1852.jpg,1
bad_weather\bad_weather254.jpg,1
good_weather\good_weather1884.jpg,0
bad_weather\bad_weather1795.jpg,1
good_weather\good_weather132.jpg,0
bad_weather\bad_weather1687.jpg,1
good_weather\good_weather1912.jpg,0
good_weather\good_weather457.jpg,0
bad_weather\bad_weather68.jpg,1
bad_weather\bad_weather599.jpg,1
bad_weather\bad_weather991.jpg,1
good_weather\good_weather303.jpg,0
bad_weather\bad_weather1849.jpg,1
bad_weather\bad_weather1524.jpg,1
good_weather\good_weather500.jpg,0
bad_weather\bad_weather760.jpg,1
bad_weather\bad_weather1521.jpg,1
bad_weather\bad_weather1088.jpg,1
good_weather\good_weather785.jpg,0
good_weather\good_weather1866.jpg,0
good_weather\good_weather1667.jpg,0
bad_weather\bad_weather102.jpg,1
bad_weather\bad_weather104.jpg,1
good_weather\good_weather1711.jpg,0
good_weather\good_weather776.jpg,0
good_weather\good_weather1431.jpg,0
bad_weather\bad_weather1039.jpg,1
good_weather\good_weather13.jpg,0
good_weather\good_weather1885.jpg,0
bad_weather\bad_weather1334.jpg,1
bad_weather\bad_weather1353.jpg,1
bad_weather\bad_weather1412.jpg,1
good_weather\good_weather414.jpg,0
good_weather\good_weather298.jpg,0
good_weather\good_weather1041.jpg,0
good_weather\good_weather2078.jpg,0
good_weather\good_weather1339.jpg,0
good_weather\good_weather803.jpg,0
good_weather\good_weather1321.jpg,0
bad_weather\bad_weather192.jpg,1
bad_weather\bad_weather356.jpg,1
bad_weather\bad_weather1757.jpg,1
good_weather\good_weather915.jpg,0
good_weather\good_weather1611.jpg,0
good_weather\good_weather1838.jpg,0
bad_weather\bad_weather197.jpg,1
good_weather\good_weather1857.jpg,0
bad_weather\bad_weather1756.jpg,1
bad_weather\bad_weather974.jpg,1
good_weather\good_weather1089.jpg,0
good_weather\good_weather63.jpg,0
bad_weather\bad_weather1259.jpg,1
good_weather\good_weather1349.jpg,0
bad_weather\bad_weather264.jpg,1
good_weather\good_weather170.jpg,0
good_weather\good_weather29.jpg,0
good_weather\good_weather21.jpg,0
good_weather\good_weather683.jpg,0
good_weather\good_weather1608.jpg,0
bad_weather\bad_weather572.jpg,1
good_weather\good_weather1081.jpg,0
bad_weather\bad_weather1387.jpg,1
good_weather\good_weather435.jpg,0
good_weather\good_weather1357.jpg,0
good_weather\good_weather2093.jpg,0
good_weather\good_weather1639.jpg,0
bad_weather\bad_weather343.jpg,1
bad_weather\bad_weather528.jpg,1
good_weather\good_weather1624.jpg,0
bad_weather\bad_weather1490.jpg,1
bad_weather\bad_weather645.jpg,1
good_weather\good_weather2098.jpg,0
bad_weather\bad_weather735.jpg,1
bad_weather\bad_weather616.jpg,1
good_weather\good_weather1923.jpg,0
bad_weather\bad_weather681.jpg,1
good_weather\good_weather1099.jpg,0
bad_weather\bad_weather1348.jpg,1
good_weather\good_weather1985.jpg,0
good_weather\good_weather1848.jpg,0
good_weather\good_weather592.jpg,0
bad_weather\bad_weather1776.jpg,1
bad_weather\bad_weather1598.jpg,1
bad_weather\bad_weather508.jpg,1
good_weather\good_weather999.jpg,0
bad_weather\bad_weather759.jpg,1
bad_weather\bad_weather985.jpg,1
good_weather\good_weather940.jpg,0
bad_weather\bad_weather161.jpg,1
good_weather\good_weather437.jpg,0
bad_weather\bad_weather1810.jpg,1
good_weather\good_weather2134.jpg,0
bad_weather\bad_weather206.jpg,1
good_weather\good_weather394.jpg,0
good_weather\good_weather823.jpg,0
bad_weather\bad_weather1700.jpg,1
bad_weather\bad_weather1627.jpg,1
bad_weather\bad_weather1807.jpg,1
bad_weather\bad_weather120.jpg,1
good_weather\good_weather1524.jpg,0
good_weather\good_weather957.jpg,0
bad_weather\bad_weather1104.jpg,1
bad_weather\bad_weather1161.jpg,1
good_weather\good_weather1870.jpg,0
good_weather\good_weather1527.jpg,0
good_weather\good_weather1449.jpg,0
bad_weather\bad_weather1067.jpg,1
bad_weather\bad_weather1649.jpg,1
good_weather\good_weather1249.jpg,0
good_weather\good_weather67.jpg,0
bad_weather\bad_weather947.jpg,1
good_weather\good_weather1222.jpg,0
good_weather\good_weather301.jpg,0
bad_weather\bad_weather556.jpg,1
good_weather\good_weather1327.jpg,0
good_weather\good_weather1091.jpg,0
bad_weather\bad_weather783.jpg,1
bad_weather\bad_weather115.jpg,1
good_weather\good_weather1509.jpg,0
good_weather\good_weather373.jpg,0
bad_weather\bad_weather1342.jpg,1
bad_weather\bad_weather1816.jpg,1
bad_weather\bad_weather327.jpg,1
good_weather\good_weather372.jpg,0
good_weather\good_weather1305.jpg,0
good_weather\good_weather1926.jpg,0
good_weather\good_weather829.jpg,0
bad_weather\bad_weather1698.jpg,1
good_weather\good_weather1139.jpg,0
good_weather\good_weather659.jpg,0
bad_weather\bad_weather1827.jpg,1
bad_weather\bad_weather1112.jpg,1
bad_weather\bad_weather1489.jpg,1
good_weather\good_weather1505.jpg,0
good_weather\good_weather1319.jpg,0
bad_weather\bad_weather1157.jpg,1
bad_weather\bad_weather62.jpg,1
bad_weather\bad_weather829.jpg,1
good_weather\good_weather1042.jpg,0
good_weather\good_weather680.jpg,0
bad_weather\bad_weather879.jpg,1
good_weather\good_weather124.jpg,0
good_weather\good_weather1591.jpg,0
bad_weather\bad_weather545.jpg,1
bad_weather\bad_weather778.jpg,1
good_weather\good_weather795.jpg,0
bad_weather\bad_weather1201.jpg,1
bad_weather\bad_weather588.jpg,1
good_weather\good_weather2132.jpg,0
good_weather\good_weather1154.jpg,0
good_weather\good_weather2111.jpg,0
bad_weather\bad_weather711.jpg,1
bad_weather\bad_weather1777.jpg,1
good_weather\good_weather1903.jpg,0
bad_weather\bad_weather820.jpg,1
good_weather\good_weather1597.jpg,0
good_weather\good_weather1274.jpg,0
bad_weather\bad_weather409.jpg,1
bad_weather\bad_weather61.jpg,1
good_weather\good_weather538.jpg,0
bad_weather\bad_weather123.jpg,1
bad_weather\bad_weather632.jpg,1
good_weather\good_weather1919.jpg,0
good_weather\good_weather1444.jpg,0
good_weather\good_weather1109.jpg,0
good_weather\good_weather1725.jpg,0
bad_weather\bad_weather564.jpg,1
bad_weather\bad_weather605.jpg,1
good_weather\good_weather1497.jpg,0
good_weather\good_weather845.jpg,0
good_weather\good_weather1201.jpg,0
good_weather\good_weather1313.jpg,0
good_weather\good_weather1579.jpg,0
bad_weather\bad_weather686.jpg,1
bad_weather\bad_weather1345.jpg,1
good_weather\good_weather2073.jpg,0
good_weather\good_weather9.jpg,0
bad_weather\bad_weather1218.jpg,1
good_weather\good_weather790.jpg,0
bad_weather\bad_weather1237.jpg,1
bad_weather\bad_weather1784.jpg,1
good_weather\good_weather1458.jpg,0
good_weather\good_weather1741.jpg,0
good_weather\good_weather539.jpg,0
good_weather\good_weather1883.jpg,0
bad_weather\bad_weather235.jpg,1
bad_weather\bad_weather1582.jpg,1
